seconds,t_motor,t_ambient,t_predicted,residual
8431.41,25.836,19.25,26.79,-0.979
8435.51,25.836,19.25,26.79,-0.979
8439.61,25.835,19.25,26.79,-0.979
8443.7,25.835,19.187,26.79,-0.979
8447.8,25.835,19.187,26.79,-0.978
8451.89,25.835,19.25,26.79,-0.978
8455.99,25.835,19.25,26.79,-0.978
8460.09,25.835,19.187,26.79,-1.04
8464.18,25.834,19.25,26.79,-0.978
8468.28,25.834,19.25,26.79,-0.978
8472.37,25.834,19.25,26.79,-0.978
8476.47,25.834,19.187,26.79,-0.978
8480.57,25.834,19.25,26.79,-0.978
8484.66,25.834,19.25,26.79,-0.978
8488.76,25.833,19.25,26.79,-0.978
8492.85,25.833,19.25,26.79,-1.039
8496.95,25.833,19.25,26.79,-1.039
8501.05,25.833,19.25,26.79,-0.977
8505.14,25.833,19.187,26.79,-1.039
8509.24,25.833,19.187,26.79,-1.039
8513.33,25.833,19.25,26.79,-0.977
8517.43,25.833,19.187,26.79,-1.039
8521.53,25.832,19.25,26.79,-0.977
8525.62,25.832,19.187,26.79,-1.038
8529.72,25.832,19.25,26.79,-1.038
8533.81,25.832,19.187,26.79,-1.038
8537.91,25.832,19.187,26.79,-1.038
8542.01,25.832,19.25,26.79,-1.038
8546.1,25.832,19.25,26.79,-1.038
8550.2,25.831,19.187,26.79,-0.976
8554.29,25.831,19.187,26.79,-1.037
8558.39,25.831,19.187,26.79,-1.037
8562.49,25.831,19.187,26.79,-0.975
8566.58,25.831,19.187,26.79,-1.037
8570.68,25.831,19.187,26.79,-1.036
8574.77,25.831,19.187,26.79,-1.036
8578.87,25.831,19.187,26.79,-1.036
8582.97,25.83,19.187,26.79,-1.036
8587.06,25.83,19.187,26.79,-1.035
8591.16,25.83,19.187,26.79,-1.035
8595.25,25.83,19.187,26.79,-1.035
8599.35,25.83,19.187,26.78,-1.035
8603.45,25.83,19.187,26.78,-0.973
8607.54,25.83,19.187,26.78,-1.034
8611.64,25.83,19.25,26.78,-1.034
8615.73,25.829,19.187,26.78,-1.034
8619.83,25.829,19.187,26.78,-1.034
8623.93,25.829,19.187,26.78,-1.034
8628.02,25.829,19.187,26.78,-1.033
8632.12,25.829,19.187,26.78,-1.033
8636.21,25.829,19.187,26.78,-1.033
8640.31,25.829,19.187,26.78,-1.033
8644.41,25.828,19.187,26.78,-1.033
8648.5,25.828,19.25,26.78,-1.033
8652.6,25.828,19.187,26.78,-1.032
8656.69,25.828,19.187,26.78,-1.032
8660.79,25.828,19.187,26.78,-1.032
8664.89,25.828,19.187,26.78,-1.032
8668.98,25.827,19.187,26.78,-1.032
8673.08,25.827,19.187,26.78,-1.031
8677.17,25.827,19.187,26.78,-1.031
8681.27,25.827,19.187,26.78,-1.031
8685.37,25.827,19.187,26.78,-1.031
8689.46,25.827,19.187,26.78,-1.03
8693.56,25.826,19.187,26.78,-1.03
8697.65,25.826,19.187,26.78,-1.03
8701.75,25.826,19.187,26.78,-1.03
8705.85,25.826,19.187,26.78,-1.03
8709.94,25.826,19.187,26.78,-1.029
8714.04,25.825,19.187,26.78,-1.029
8718.13,25.825,19.187,26.78,-1.029
8722.23,25.825,19.187,26.78,-1.029
8726.33,25.825,19.187,26.78,-1.029
8730.42,25.825,19.187,26.78,-0.966
8734.52,25.824,19.187,26.78,-1.028
8738.61,25.824,19.187,26.78,-0.966
8742.71,25.824,19.187,26.78,-1.028
8746.81,25.824,19.187,26.78,-1.028
8750.9,25.823,19.187,26.78,-1.027
8755.0,25.823,19.187,26.78,-0.965
8759.09,25.823,19.187,26.78,-0.965
8763.19,25.823,19.187,26.78,-0.965
8767.29,25.823,19.187,26.78,-0.965
8771.38,25.822,19.187,26.78,-0.964
8775.48,25.822,19.187,26.78,-0.964
8779.57,25.822,19.187,26.78,-0.964
8783.67,25.822,19.187,26.78,-0.964
8787.77,25.821,19.187,26.78,-0.964
8791.86,25.821,19.187,26.78,-0.9
8795.96,25.821,19.187,26.78,-0.963
8800.05,25.821,19.187,26.78,-0.963
8804.15,25.821,19.187,26.77,-0.963
8808.25,25.82,19.187,26.77,-0.963
8812.34,25.82,19.187,26.77,-0.962
8816.44,25.82,19.187,26.77,-0.962
8820.53,25.82,19.187,26.77,-0.962
8824.63,25.819,19.187,26.77,-0.962
8828.73,25.819,19.187,26.77,-0.899
8832.82,25.819,19.187,26.77,-0.962
8836.92,25.819,19.187,26.77,-0.961
8841.01,25.819,19.187,26.77,-0.961
8845.11,25.818,19.187,26.77,-0.961
8849.21,25.818,19.25,26.77,-0.898
8853.3,25.818,19.187,26.77,-0.898
8857.4,25.818,19.187,26.77,-0.961
8861.49,25.818,19.187,26.77,-0.96
8865.59,25.817,19.187,26.77,-0.897
8869.69,25.817,19.187,26.77,-0.897
8873.78,25.817,19.187,26.77,-0.897
8877.88,25.817,19.187,26.77,-0.897
8881.97,25.817,19.187,26.77,-0.897
8886.07,25.816,19.187,26.77,-0.896
8890.17,25.816,19.187,26.77,-0.959
8894.26,25.816,19.187,26.77,-0.896
8898.36,25.816,19.187,26.77,-0.896
8902.45,25.816,19.187,26.77,-0.896
8906.55,25.815,19.187,26.77,-0.895
8910.65,25.815,19.187,26.77,-0.895
8914.74,25.815,19.187,26.77,-0.958
8918.84,25.815,19.187,26.77,-0.895
8922.93,25.815,19.187,26.77,-0.895
8927.03,25.815,19.187,26.77,-0.895
8931.13,25.814,19.187,26.77,-0.894
8935.22,25.814,19.187,26.77,-0.894
8939.32,25.814,19.187,26.77,-0.894
8943.41,25.814,19.25,26.77,-0.894
8947.51,25.814,19.25,26.77,-0.894
8951.61,25.814,19.187,26.77,-0.894
8955.7,25.813,19.187,26.77,-0.894
8959.8,25.813,19.187,26.77,-0.893
8963.89,25.813,19.25,26.77,-0.894
8967.99,25.813,19.25,26.77,-0.894
8972.09,25.813,19.187,26.77,-0.893
8976.18,25.813,19.25,26.77,-0.831
8980.28,25.812,19.25,26.77,-0.893
8984.37,25.812,19.25,26.77,-0.831
8988.47,25.812,19.187,26.77,-0.893
8992.57,25.812,19.25,26.77,-0.893
8996.66,25.812,19.187,26.77,-0.831
